y,instal,rad,tech,year,innovation,imitation
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,12,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,8,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,8,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,8,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,8,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,8,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,14,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,8,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,18,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,14,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,9,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,19,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,13,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,10,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,18,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
1,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,8,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,18,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,9,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,10,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,8,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,11,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,11,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,9,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,9,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,8,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,9,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,8,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,14,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,4,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,13,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,7,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,10,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,12,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,3,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,6,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,5,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,1,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,0,0.004,PV,2014,0.3622447179993651,0.16472082113505696
0,2,0.004,PV,2014,0.3622447179993651,0.16472082113505696
